scenario,team,site,nb_rescues
SCENARIO-30,TEAM-3,SITE-26,20.0
SCENARIO-30,TEAM-3,SITE-26,9.0
SCENARIO-30,TEAM-3,SITE-1,1.0
SCENARIO-30,TEAM-3,SITE-36,10.0
SCENARIO-30,TEAM-3,SITE-36,17.0
SCENARIO-30,TEAM-3,SITE-26,4.0
SCENARIO-30,TEAM-3,SITE-17,5.0
SCENARIO-30,TEAM-3,SITE-17,20.0
SCENARIO-30,TEAM-3,SITE-36,19.0
SCENARIO-30,TEAM-3,SITE-26,15.0
SCENARIO-30,TEAM-3,SITE-17,1.0
SCENARIO-30,TEAM-3,SITE-17,12.0
SCENARIO-30,TEAM-3,SITE-26,6.0
SCENARIO-31,TEAM-3,SITE-1,7.0
SCENARIO-31,TEAM-3,SITE-36,20.0
SCENARIO-31,TEAM-3,SITE-26,9.0
SCENARIO-31,TEAM-3,SITE-36,10.0
SCENARIO-31,TEAM-3,SITE-1,5.0
SCENARIO-31,TEAM-3,SITE-26,7.0
SCENARIO-31,TEAM-3,SITE-17,11.0
SCENARIO-31,TEAM-3,SITE-1,5.0
SCENARIO-31,TEAM-3,SITE-1,13.0
SCENARIO-31,TEAM-3,SITE-1,14.0
SCENARIO-31,TEAM-3,SITE-1,11.0
SCENARIO-31,TEAM-3,SITE-36,18.0
SCENARIO-31,TEAM-3,SITE-26,4.0
SCENARIO-31,TEAM-3,SITE-1,8.000000000000004
SCENARIO-31,TEAM-3,SITE-17,18.0
SCENARIO-31,TEAM-3,SITE-36,5.0
SCENARIO-31,TEAM-3,SITE-36,18.0
SCENARIO-31,TEAM-3,SITE-26,12.0
SCENARIO-31,TEAM-3,SITE-17,4.0
SCENARIO-31,TEAM-3,SITE-26,10.0
SCENARIO-31,TEAM-3,SITE-36,16.0
SCENARIO-31,TEAM-3,SITE-1,1.0
SCENARIO-31,TEAM-3,SITE-26,1.0
SCENARIO-31,TEAM-3,SITE-26,3.0
SCENARIO-31,TEAM-3,SITE-17,18.0
SCENARIO-31,TEAM-3,SITE-26,19.0
SCENARIO-31,TEAM-3,SITE-26,4.0
SCENARIO-31,TEAM-3,SITE-26,4.0
SCENARIO-31,TEAM-3,SITE-36,12.0
SCENARIO-31,TEAM-3,SITE-36,0.9999999999999964
SCENARIO-31,TEAM-3,SITE-1,13.0
SCENARIO-31,TEAM-3,SITE-17,18.0
SCENARIO-31,TEAM-3,SITE-17,10.0
SCENARIO-31,TEAM-3,SITE-26,7.0
SCENARIO-31,TEAM-3,SITE-1,11.0
SCENARIO-31,TEAM-3,SITE-26,16.0
SCENARIO-31,TEAM-3,SITE-17,6.0
SCENARIO-31,TEAM-3,SITE-17,15.0
SCENARIO-31,TEAM-3,SITE-1,12.0
SCENARIO-31,TEAM-3,SITE-26,4.0
SCENARIO-32,TEAM-3,SITE-26,18.0
SCENARIO-32,TEAM-3,SITE-26,3.0
SCENARIO-32,TEAM-3,SITE-17,4.0
SCENARIO-32,TEAM-3,SITE-26,13.0
SCENARIO-32,TEAM-3,SITE-1,12.0
SCENARIO-32,TEAM-3,SITE-1,7.0
SCENARIO-32,TEAM-3,SITE-17,12.0
SCENARIO-32,TEAM-3,SITE-36,20.0
SCENARIO-32,TEAM-3,SITE-26,15.0
SCENARIO-32,TEAM-3,SITE-17,18.0
SCENARIO-32,TEAM-3,SITE-1,2.0
SCENARIO-32,TEAM-3,SITE-36,8.0
SCENARIO-32,TEAM-3,SITE-36,8.0
SCENARIO-32,TEAM-3,SITE-17,16.0
SCENARIO-32,TEAM-3,SITE-26,11.0
SCENARIO-32,TEAM-3,SITE-36,17.0
SCENARIO-32,TEAM-3,SITE-1,19.0
SCENARIO-32,TEAM-3,SITE-17,19.0
SCENARIO-32,TEAM-3,SITE-36,7.0
SCENARIO-32,TEAM-3,SITE-1,1.0
SCENARIO-32,TEAM-3,SITE-1,19.0
SCENARIO-32,TEAM-3,SITE-1,10.0
SCENARIO-32,TEAM-3,SITE-17,12.0
SCENARIO-32,TEAM-3,SITE-26,20.0
SCENARIO-32,TEAM-3,SITE-36,17.0
SCENARIO-32,TEAM-3,SITE-1,4.0
SCENARIO-32,TEAM-3,SITE-36,13.0
SCENARIO-32,TEAM-3,SITE-1,12.0
SCENARIO-32,TEAM-3,SITE-17,19.0
SCENARIO-32,TEAM-3,SITE-1,14.0
SCENARIO-32,TEAM-3,SITE-26,5.0
SCENARIO-32,TEAM-3,SITE-36,10.0
SCENARIO-32,TEAM-3,SITE-26,15.0
SCENARIO-33,TEAM-3,SITE-17,5.0
SCENARIO-33,TEAM-3,SITE-36,18.0
SCENARIO-33,TEAM-3,SITE-17,16.0
SCENARIO-33,TEAM-3,SITE-1,11.0
SCENARIO-33,TEAM-3,SITE-36,11.0
SCENARIO-33,TEAM-3,SITE-1,4.0
SCENARIO-33,TEAM-3,SITE-17,20.0
SCENARIO-33,TEAM-3,SITE-1,15.0
SCENARIO-33,TEAM-3,SITE-36,20.0
SCENARIO-33,TEAM-3,SITE-1,16.0
SCENARIO-33,TEAM-3,SITE-1,1.0
SCENARIO-33,TEAM-3,SITE-1,6.0
SCENARIO-33,TEAM-3,SITE-36,16.0
SCENARIO-33,TEAM-3,SITE-26,1.0
SCENARIO-33,TEAM-3,SITE-26,9.0
SCENARIO-33,TEAM-3,SITE-17,20.0
SCENARIO-33,TEAM-3,SITE-1,1.0
SCENARIO-33,TEAM-3,SITE-26,17.0
SCENARIO-33,TEAM-3,SITE-26,13.0
SCENARIO-33,TEAM-3,SITE-1,1.0
SCENARIO-33,TEAM-3,SITE-26,13.0
SCENARIO-33,TEAM-3,SITE-26,8.0
SCENARIO-33,TEAM-3,SITE-26,12.0
SCENARIO-33,TEAM-3,SITE-26,6.0
SCENARIO-33,TEAM-3,SITE-17,19.0
SCENARIO-33,TEAM-3,SITE-1,5.0
SCENARIO-33,TEAM-3,SITE-1,13.0
SCENARIO-33,TEAM-3,SITE-36,18.0
SCENARIO-33,TEAM-3,SITE-1,14.0
SCENARIO-33,TEAM-3,SITE-26,2.0
SCENARIO-33,TEAM-3,SITE-17,20.0
SCENARIO-33,TEAM-3,SITE-26,2.0
SCENARIO-33,TEAM-3,SITE-1,13.0
SCENARIO-33,TEAM-3,SITE-36,17.0
SCENARIO-33,TEAM-3,SITE-26,17.0
SCENARIO-34,TEAM-3,SITE-26,5.0
SCENARIO-34,TEAM-3,SITE-26,4.0
SCENARIO-34,TEAM-3,SITE-1,5.0
SCENARIO-34,TEAM-3,SITE-26,7.0
SCENARIO-34,TEAM-3,SITE-36,16.0
SCENARIO-34,TEAM-3,SITE-17,4.0
SCENARIO-34,TEAM-3,SITE-1,19.0
SCENARIO-34,TEAM-3,SITE-36,3.0
SCENARIO-34,TEAM-3,SITE-1,10.0
SCENARIO-34,TEAM-3,SITE-1,2.0
SCENARIO-34,TEAM-3,SITE-1,8.0
SCENARIO-34,TEAM-3,SITE-17,20.0
SCENARIO-34,TEAM-3,SITE-26,16.0
SCENARIO-34,TEAM-3,SITE-1,4.0
SCENARIO-34,TEAM-3,SITE-1,12.0
SCENARIO-34,TEAM-3,SITE-26,17.0
SCENARIO-34,TEAM-3,SITE-1,7.0
SCENARIO-34,TEAM-3,SITE-1,12.0
SCENARIO-34,TEAM-3,SITE-1,11.0
SCENARIO-34,TEAM-3,SITE-26,12.0
SCENARIO-34,TEAM-3,SITE-26,15.0
SCENARIO-34,TEAM-3,SITE-26,2.0
SCENARIO-34,TEAM-3,SITE-36,9.0
SCENARIO-34,TEAM-3,SITE-36,13.0
SCENARIO-34,TEAM-3,SITE-26,3.0
SCENARIO-34,TEAM-3,SITE-1,4.0
SCENARIO-34,TEAM-3,SITE-17,18.0
SCENARIO-34,TEAM-3,SITE-36,19.0
SCENARIO-34,TEAM-3,SITE-36,20.0
SCENARIO-34,TEAM-3,SITE-17,16.0
SCENARIO-34,TEAM-3,SITE-17,3.0
SCENARIO-34,TEAM-3,SITE-17,20.0
SCENARIO-34,TEAM-3,SITE-1,6.0
SCENARIO-34,TEAM-3,SITE-17,19.0
SCENARIO-34,TEAM-3,SITE-36,20.0
SCENARIO-34,TEAM-3,SITE-26,19.0
SCENARIO-35,TEAM-3,SITE-17,9.0
SCENARIO-35,TEAM-3,SITE-26,3.0
SCENARIO-35,TEAM-3,SITE-36,6.0
SCENARIO-35,TEAM-3,SITE-36,19.0
SCENARIO-35,TEAM-3,SITE-26,5.0
SCENARIO-35,TEAM-3,SITE-26,12.0
SCENARIO-35,TEAM-3,SITE-1,2.0
SCENARIO-35,TEAM-3,SITE-1,11.0
SCENARIO-35,TEAM-3,SITE-17,15.0
SCENARIO-35,TEAM-3,SITE-1,14.0
SCENARIO-35,TEAM-3,SITE-1,11.0
SCENARIO-35,TEAM-3,SITE-1,18.0
SCENARIO-35,TEAM-3,SITE-26,7.0
SCENARIO-35,TEAM-3,SITE-26,5.0
SCENARIO-35,TEAM-3,SITE-36,17.0
SCENARIO-35,TEAM-3,SITE-17,17.0
SCENARIO-35,TEAM-3,SITE-1,10.0
SCENARIO-35,TEAM-3,SITE-17,20.0
SCENARIO-35,TEAM-3,SITE-26,5.0
SCENARIO-35,TEAM-3,SITE-26,16.0
SCENARIO-35,TEAM-3,SITE-26,13.0
SCENARIO-35,TEAM-3,SITE-17,19.0
SCENARIO-35,TEAM-3,SITE-26,6.0
SCENARIO-35,TEAM-3,SITE-26,14.0
SCENARIO-35,TEAM-3,SITE-36,8.0
SCENARIO-35,TEAM-3,SITE-36,18.0
SCENARIO-35,TEAM-3,SITE-1,4.0
SCENARIO-35,TEAM-3,SITE-1,12.0
SCENARIO-35,TEAM-3,SITE-36,14.0
SCENARIO-35,TEAM-3,SITE-36,18.0
SCENARIO-35,TEAM-3,SITE-26,12.0
SCENARIO-35,TEAM-3,SITE-26,2.0
SCENARIO-35,TEAM-3,SITE-17,20.0
SCENARIO-35,TEAM-3,SITE-1,18.0
SCENARIO-36,TEAM-3,SITE-36,7.0
SCENARIO-36,TEAM-3,SITE-36,14.0
SCENARIO-36,TEAM-3,SITE-1,15.0
SCENARIO-36,TEAM-3,SITE-26,19.0
SCENARIO-36,TEAM-3,SITE-26,8.0
SCENARIO-36,TEAM-3,SITE-17,16.0
SCENARIO-36,TEAM-3,SITE-1,15.0
SCENARIO-36,TEAM-3,SITE-17,17.0
SCENARIO-36,TEAM-3,SITE-17,20.0
SCENARIO-36,TEAM-3,SITE-17,15.0
SCENARIO-36,TEAM-3,SITE-1,7.0
SCENARIO-36,TEAM-3,SITE-1,5.0
SCENARIO-36,TEAM-3,SITE-36,17.0
SCENARIO-36,TEAM-3,SITE-26,5.0
SCENARIO-36,TEAM-3,SITE-36,19.0
SCENARIO-36,TEAM-3,SITE-1,4.0
SCENARIO-36,TEAM-3,SITE-26,14.0
SCENARIO-36,TEAM-3,SITE-1,2.0
SCENARIO-36,TEAM-3,SITE-36,15.0
SCENARIO-36,TEAM-3,SITE-1,12.0
SCENARIO-36,TEAM-3,SITE-26,18.0
SCENARIO-36,TEAM-3,SITE-1,13.0
SCENARIO-36,TEAM-3,SITE-26,13.0
SCENARIO-36,TEAM-3,SITE-1,2.0
SCENARIO-36,TEAM-3,SITE-36,15.0
SCENARIO-36,TEAM-3,SITE-1,9.0
SCENARIO-36,TEAM-3,SITE-1,11.0
SCENARIO-36,TEAM-3,SITE-17,3.0
SCENARIO-36,TEAM-3,SITE-1,4.0
SCENARIO-36,TEAM-3,SITE-36,1.0
SCENARIO-36,TEAM-3,SITE-17,18.0
SCENARIO-36,TEAM-3,SITE-17,11.0
SCENARIO-36,TEAM-3,SITE-26,6.0
SCENARIO-36,TEAM-3,SITE-1,1.0
SCENARIO-36,TEAM-3,SITE-36,12.0
SCENARIO-36,TEAM-3,SITE-26,17.0
SCENARIO-37,TEAM-3,SITE-17,17.0
SCENARIO-37,TEAM-3,SITE-36,15.0
SCENARIO-37,TEAM-3,SITE-36,15.0
SCENARIO-37,TEAM-3,SITE-17,17.0
SCENARIO-37,TEAM-3,SITE-26,11.0
SCENARIO-37,TEAM-3,SITE-1,10.0
SCENARIO-37,TEAM-3,SITE-17,7.0
SCENARIO-37,TEAM-3,SITE-1,1.0
SCENARIO-37,TEAM-3,SITE-36,9.0
SCENARIO-37,TEAM-3,SITE-26,8.0
SCENARIO-37,TEAM-3,SITE-1,7.0
SCENARIO-37,TEAM-3,SITE-1,15.0
SCENARIO-37,TEAM-3,SITE-36,11.0
SCENARIO-37,TEAM-3,SITE-26,16.0
SCENARIO-37,TEAM-3,SITE-26,10.0
SCENARIO-37,TEAM-3,SITE-26,1.0
SCENARIO-37,TEAM-3,SITE-1,9.0
SCENARIO-37,TEAM-3,SITE-1,18.0
SCENARIO-37,TEAM-3,SITE-36,4.999999999999998
SCENARIO-37,TEAM-3,SITE-26,4.0
SCENARIO-37,TEAM-3,SITE-1,7.0
SCENARIO-37,TEAM-3,SITE-26,9.0
SCENARIO-37,TEAM-3,SITE-26,6.0
SCENARIO-37,TEAM-3,SITE-36,11.0
SCENARIO-37,TEAM-3,SITE-36,9.0
SCENARIO-37,TEAM-3,SITE-36,12.0
SCENARIO-37,TEAM-3,SITE-17,19.0
SCENARIO-37,TEAM-3,SITE-1,3.0
SCENARIO-37,TEAM-3,SITE-1,12.0
SCENARIO-37,TEAM-3,SITE-1,11.0
SCENARIO-37,TEAM-3,SITE-26,16.0
SCENARIO-37,TEAM-3,SITE-1,7.0
SCENARIO-37,TEAM-3,SITE-17,20.0
SCENARIO-37,TEAM-3,SITE-26,11.0
SCENARIO-37,TEAM-3,SITE-17,20.0
SCENARIO-37,TEAM-3,SITE-36,13.0
SCENARIO-37,TEAM-3,SITE-26,8.0
SCENARIO-38,TEAM-3,SITE-26,12.0
SCENARIO-38,TEAM-3,SITE-36,9.0
SCENARIO-38,TEAM-3,SITE-1,15.0
SCENARIO-38,TEAM-3,SITE-26,9.0
SCENARIO-38,TEAM-3,SITE-1,3.0
SCENARIO-38,TEAM-3,SITE-26,13.0
SCENARIO-38,TEAM-3,SITE-1,11.0
SCENARIO-38,TEAM-3,SITE-17,7.0
SCENARIO-38,TEAM-3,SITE-1,5.0
SCENARIO-38,TEAM-3,SITE-36,10.0
SCENARIO-38,TEAM-3,SITE-17,15.0
SCENARIO-38,TEAM-3,SITE-17,7.0
SCENARIO-38,TEAM-3,SITE-1,3.0
SCENARIO-38,TEAM-3,SITE-1,12.0
SCENARIO-38,TEAM-3,SITE-36,12.0
SCENARIO-38,TEAM-3,SITE-36,7.0
SCENARIO-38,TEAM-3,SITE-17,16.0
SCENARIO-38,TEAM-3,SITE-26,14.0
SCENARIO-38,TEAM-3,SITE-36,18.0
SCENARIO-38,TEAM-3,SITE-17,19.0
SCENARIO-38,TEAM-3,SITE-1,7.0
SCENARIO-38,TEAM-3,SITE-26,16.0
SCENARIO-38,TEAM-3,SITE-36,9.0
SCENARIO-38,TEAM-3,SITE-1,15.0
SCENARIO-38,TEAM-3,SITE-26,7.0
SCENARIO-38,TEAM-3,SITE-1,10.0
SCENARIO-38,TEAM-3,SITE-1,16.0
SCENARIO-38,TEAM-3,SITE-36,10.0
SCENARIO-38,TEAM-3,SITE-36,12.0
SCENARIO-38,TEAM-3,SITE-26,7.0
SCENARIO-38,TEAM-3,SITE-36,13.0
SCENARIO-38,TEAM-3,SITE-17,18.0
SCENARIO-38,TEAM-3,SITE-17,8.0
SCENARIO-38,TEAM-3,SITE-26,6.0
SCENARIO-38,TEAM-3,SITE-17,10.0
SCENARIO-38,TEAM-3,SITE-26,5.0
SCENARIO-38,TEAM-3,SITE-1,3.0
SCENARIO-38,TEAM-3,SITE-26,11.0
SCENARIO-39,TEAM-3,SITE-26,1.0
SCENARIO-39,TEAM-3,SITE-1,12.0
SCENARIO-39,TEAM-3,SITE-26,17.0
SCENARIO-39,TEAM-3,SITE-1,3.0
SCENARIO-39,TEAM-3,SITE-1,16.0
SCENARIO-39,TEAM-3,SITE-17,17.000000000000004
SCENARIO-39,TEAM-3,SITE-17,6.0
SCENARIO-39,TEAM-3,SITE-17,13.999999999999996
SCENARIO-39,TEAM-3,SITE-1,6.0
SCENARIO-39,TEAM-3,SITE-17,16.0
SCENARIO-39,TEAM-3,SITE-36,19.0
SCENARIO-39,TEAM-3,SITE-36,2.0
SCENARIO-39,TEAM-3,SITE-26,2.0
SCENARIO-39,TEAM-3,SITE-26,17.0
SCENARIO-39,TEAM-3,SITE-1,7.0
SCENARIO-39,TEAM-3,SITE-26,7.0
SCENARIO-39,TEAM-3,SITE-1,13.0
SCENARIO-39,TEAM-3,SITE-26,12.0
SCENARIO-39,TEAM-3,SITE-36,15.0
SCENARIO-39,TEAM-3,SITE-26,12.999999999999982
SCENARIO-39,TEAM-3,SITE-1,6.0
SCENARIO-39,TEAM-3,SITE-1,12.0
SCENARIO-39,TEAM-3,SITE-1,1.0
SCENARIO-39,TEAM-3,SITE-26,19.0
SCENARIO-39,TEAM-3,SITE-36,8.0
SCENARIO-39,TEAM-3,SITE-36,18.0
SCENARIO-39,TEAM-3,SITE-17,11.0
SCENARIO-39,TEAM-3,SITE-36,11.0
SCENARIO-39,TEAM-3,SITE-1,10.0
SCENARIO-39,TEAM-3,SITE-1,14.0
SCENARIO-39,TEAM-3,SITE-17,20.0
SCENARIO-39,TEAM-3,SITE-36,19.0
SCENARIO-39,TEAM-3,SITE-17,16.0
SCENARIO-39,TEAM-3,SITE-26,2.0
SCENARIO-39,TEAM-3,SITE-26,7.000000000000014
SCENARIO-39,TEAM-3,SITE-26,3.0
SCENARIO-39,TEAM-3,SITE-36,8.0
SCENARIO-40,TEAM-3,SITE-26,19.0
SCENARIO-40,TEAM-3,SITE-36,10.0
SCENARIO-40,TEAM-3,SITE-26,6.0
SCENARIO-40,TEAM-3,SITE-26,18.0
SCENARIO-40,TEAM-3,SITE-17,8.0
SCENARIO-40,TEAM-3,SITE-17,13.0
SCENARIO-40,TEAM-3,SITE-17,16.0
SCENARIO-40,TEAM-3,SITE-1,3.0
SCENARIO-40,TEAM-3,SITE-36,17.0
SCENARIO-40,TEAM-3,SITE-1,3.0
SCENARIO-40,TEAM-3,SITE-17,15.0
SCENARIO-40,TEAM-3,SITE-17,3.0
SCENARIO-40,TEAM-3,SITE-17,16.0
SCENARIO-40,TEAM-3,SITE-36,14.0
SCENARIO-40,TEAM-3,SITE-26,5.0
SCENARIO-40,TEAM-3,SITE-26,14.0
SCENARIO-40,TEAM-3,SITE-36,17.0
SCENARIO-40,TEAM-3,SITE-26,4.0
SCENARIO-40,TEAM-3,SITE-1,13.0
SCENARIO-40,TEAM-3,SITE-36,12.0
SCENARIO-40,TEAM-3,SITE-1,2.0
SCENARIO-40,TEAM-3,SITE-1,18.0
SCENARIO-40,TEAM-3,SITE-26,9.0
SCENARIO-40,TEAM-3,SITE-1,10.0
SCENARIO-40,TEAM-3,SITE-26,7.0
SCENARIO-40,TEAM-3,SITE-26,14.0
SCENARIO-40,TEAM-3,SITE-36,7.0
SCENARIO-40,TEAM-3,SITE-36,11.0
SCENARIO-40,TEAM-3,SITE-1,13.0
SCENARIO-40,TEAM-3,SITE-17,14.0
SCENARIO-40,TEAM-3,SITE-1,17.0
SCENARIO-40,TEAM-3,SITE-36,12.0
SCENARIO-40,TEAM-3,SITE-1,6.0
SCENARIO-40,TEAM-3,SITE-17,7.0
SCENARIO-40,TEAM-3,SITE-17,8.0
SCENARIO-40,TEAM-3,SITE-1,15.0
SCENARIO-40,TEAM-3,SITE-26,4.0
SCENARIO-41,TEAM-3,SITE-1,7.0
SCENARIO-41,TEAM-3,SITE-36,8.0
SCENARIO-41,TEAM-3,SITE-26,9.0
SCENARIO-41,TEAM-3,SITE-17,20.0
SCENARIO-41,TEAM-3,SITE-26,15.0
SCENARIO-41,TEAM-3,SITE-17,16.0
SCENARIO-41,TEAM-3,SITE-1,6.0
SCENARIO-41,TEAM-3,SITE-36,16.0
SCENARIO-41,TEAM-3,SITE-1,20.0
SCENARIO-41,TEAM-3,SITE-1,4.0
SCENARIO-41,TEAM-3,SITE-36,10.0
SCENARIO-41,TEAM-3,SITE-1,10.0
SCENARIO-41,TEAM-3,SITE-26,19.0
SCENARIO-41,TEAM-3,SITE-17,13.0
SCENARIO-41,TEAM-3,SITE-26,12.0
SCENARIO-41,TEAM-3,SITE-1,6.0
SCENARIO-41,TEAM-3,SITE-36,15.0
SCENARIO-41,TEAM-3,SITE-17,6.0
SCENARIO-41,TEAM-3,SITE-1,5.0
SCENARIO-41,TEAM-3,SITE-1,12.0
SCENARIO-41,TEAM-3,SITE-1,1.0
SCENARIO-41,TEAM-3,SITE-17,10.0
SCENARIO-41,TEAM-3,SITE-26,16.0
SCENARIO-41,TEAM-3,SITE-17,16.0
SCENARIO-41,TEAM-3,SITE-36,17.0
SCENARIO-41,TEAM-3,SITE-1,1.0
SCENARIO-41,TEAM-3,SITE-1,13.0
SCENARIO-41,TEAM-3,SITE-26,4.0
SCENARIO-41,TEAM-3,SITE-36,20.0
SCENARIO-41,TEAM-3,SITE-17,19.0
SCENARIO-41,TEAM-3,SITE-1,15.0
SCENARIO-41,TEAM-3,SITE-26,18.0
SCENARIO-41,TEAM-3,SITE-26,6.0
SCENARIO-41,TEAM-3,SITE-36,14.0
SCENARIO-41,TEAM-3,SITE-26,1.0
SCENARIO-42,TEAM-3,SITE-1,7.0
SCENARIO-42,TEAM-3,SITE-36,15.0
SCENARIO-42,TEAM-3,SITE-36,19.0
SCENARIO-42,TEAM-3,SITE-26,10.0
SCENARIO-42,TEAM-3,SITE-17,11.0
SCENARIO-42,TEAM-3,SITE-26,6.0
SCENARIO-42,TEAM-3,SITE-1,1.0
SCENARIO-42,TEAM-3,SITE-1,4.0
SCENARIO-42,TEAM-3,SITE-17,14.0
SCENARIO-42,TEAM-3,SITE-36,19.0
SCENARIO-42,TEAM-3,SITE-1,7.0
SCENARIO-42,TEAM-3,SITE-17,16.0
SCENARIO-42,TEAM-3,SITE-1,13.0
SCENARIO-42,TEAM-3,SITE-36,20.0
SCENARIO-42,TEAM-3,SITE-26,20.0
SCENARIO-42,TEAM-3,SITE-17,9.0
SCENARIO-42,TEAM-3,SITE-1,6.0
SCENARIO-42,TEAM-3,SITE-26,5.0
SCENARIO-42,TEAM-3,SITE-1,11.0
SCENARIO-42,TEAM-3,SITE-26,17.0
SCENARIO-42,TEAM-3,SITE-36,9.0
SCENARIO-42,TEAM-3,SITE-1,5.0
SCENARIO-42,TEAM-3,SITE-1,12.0
SCENARIO-42,TEAM-3,SITE-1,14.0
SCENARIO-42,TEAM-3,SITE-26,10.0
SCENARIO-42,TEAM-3,SITE-17,14.0
SCENARIO-42,TEAM-3,SITE-26,4.0
SCENARIO-42,TEAM-3,SITE-1,14.0
SCENARIO-42,TEAM-3,SITE-17,17.0
SCENARIO-42,TEAM-3,SITE-17,6.0
SCENARIO-42,TEAM-3,SITE-26,10.0
SCENARIO-42,TEAM-3,SITE-1,6.0
SCENARIO-42,TEAM-3,SITE-17,13.0
SCENARIO-42,TEAM-3,SITE-36,18.0
SCENARIO-42,TEAM-3,SITE-26,18.0
SCENARIO-43,TEAM-3,SITE-1,13.0
SCENARIO-43,TEAM-3,SITE-26,17.0
SCENARIO-43,TEAM-3,SITE-36,16.0
SCENARIO-43,TEAM-3,SITE-26,4.0
SCENARIO-43,TEAM-3,SITE-17,16.0
SCENARIO-43,TEAM-3,SITE-36,20.0
SCENARIO-43,TEAM-3,SITE-1,15.0
SCENARIO-43,TEAM-3,SITE-1,12.0
SCENARIO-43,TEAM-3,SITE-17,17.0
SCENARIO-43,TEAM-3,SITE-1,2.0
SCENARIO-43,TEAM-3,SITE-1,2.0
SCENARIO-43,TEAM-3,SITE-17,14.0
SCENARIO-43,TEAM-3,SITE-26,6.0
SCENARIO-43,TEAM-3,SITE-1,13.0
SCENARIO-43,TEAM-3,SITE-26,19.0
SCENARIO-43,TEAM-3,SITE-36,11.0
SCENARIO-43,TEAM-3,SITE-17,9.0
SCENARIO-43,TEAM-3,SITE-1,2.0
SCENARIO-43,TEAM-3,SITE-36,19.0
SCENARIO-43,TEAM-3,SITE-1,18.0
SCENARIO-43,TEAM-3,SITE-26,16.0
SCENARIO-43,TEAM-3,SITE-26,11.0
SCENARIO-43,TEAM-3,SITE-1,4.0
SCENARIO-43,TEAM-3,SITE-26,14.0
SCENARIO-43,TEAM-3,SITE-26,3.0
SCENARIO-43,TEAM-3,SITE-36,18.0
SCENARIO-43,TEAM-3,SITE-17,14.0
SCENARIO-43,TEAM-3,SITE-1,7.0
SCENARIO-43,TEAM-3,SITE-17,12.0
SCENARIO-43,TEAM-3,SITE-1,12.0
SCENARIO-43,TEAM-3,SITE-36,16.0
SCENARIO-43,TEAM-3,SITE-17,18.0
SCENARIO-43,TEAM-3,SITE-26,8.0
SCENARIO-43,TEAM-3,SITE-26,2.0
SCENARIO-44,TEAM-3,SITE-17,20.0
SCENARIO-44,TEAM-3,SITE-36,18.0
SCENARIO-44,TEAM-3,SITE-36,18.0
SCENARIO-44,TEAM-3,SITE-26,2.0
SCENARIO-44,TEAM-3,SITE-26,16.0
SCENARIO-44,TEAM-3,SITE-1,15.0
SCENARIO-44,TEAM-3,SITE-17,10.0
SCENARIO-44,TEAM-3,SITE-1,12.0
SCENARIO-44,TEAM-3,SITE-17,19.0
SCENARIO-44,TEAM-3,SITE-17,4.0
SCENARIO-44,TEAM-3,SITE-1,7.0
SCENARIO-44,TEAM-3,SITE-26,1.0
SCENARIO-44,TEAM-3,SITE-36,20.0
SCENARIO-44,TEAM-3,SITE-17,8.0
SCENARIO-44,TEAM-3,SITE-1,8.0
SCENARIO-44,TEAM-3,SITE-1,12.0
SCENARIO-44,TEAM-3,SITE-26,3.0
SCENARIO-44,TEAM-3,SITE-1,9.0
SCENARIO-44,TEAM-3,SITE-26,11.0
SCENARIO-44,TEAM-3,SITE-1,19.0
SCENARIO-44,TEAM-3,SITE-26,17.0
SCENARIO-44,TEAM-3,SITE-26,6.0
SCENARIO-44,TEAM-3,SITE-26,17.0
SCENARIO-44,TEAM-3,SITE-17,16.0
SCENARIO-44,TEAM-3,SITE-36,17.0
SCENARIO-44,TEAM-3,SITE-1,3.0
SCENARIO-44,TEAM-3,SITE-17,15.0
SCENARIO-44,TEAM-3,SITE-36,20.0
SCENARIO-44,TEAM-3,SITE-17,8.0
SCENARIO-44,TEAM-3,SITE-26,10.0
SCENARIO-44,TEAM-3,SITE-1,4.0
SCENARIO-44,TEAM-3,SITE-1,11.0
SCENARIO-44,TEAM-3,SITE-36,6.9999999999999964
SCENARIO-44,TEAM-3,SITE-26,17.0
SCENARIO-45,TEAM-3,SITE-1,13.0
SCENARIO-45,TEAM-3,SITE-36,8.0
SCENARIO-45,TEAM-3,SITE-36,18.0
SCENARIO-45,TEAM-3,SITE-1,3.0
SCENARIO-45,TEAM-3,SITE-26,16.0
SCENARIO-45,TEAM-3,SITE-36,18.0
SCENARIO-45,TEAM-3,SITE-1,14.0
SCENARIO-45,TEAM-3,SITE-1,1.0
SCENARIO-45,TEAM-3,SITE-17,14.0
SCENARIO-45,TEAM-3,SITE-17,11.0
SCENARIO-45,TEAM-3,SITE-17,17.0
SCENARIO-45,TEAM-3,SITE-1,6.0
SCENARIO-45,TEAM-3,SITE-36,5.0
SCENARIO-45,TEAM-3,SITE-17,12.0
SCENARIO-45,TEAM-3,SITE-26,6.0
SCENARIO-45,TEAM-3,SITE-26,19.0
SCENARIO-45,TEAM-3,SITE-1,14.0
SCENARIO-45,TEAM-3,SITE-1,11.0
SCENARIO-45,TEAM-3,SITE-1,5.0
SCENARIO-45,TEAM-3,SITE-26,8.0
SCENARIO-45,TEAM-3,SITE-26,11.0
SCENARIO-45,TEAM-3,SITE-17,17.0
